servidor;timestamp;cpu_porcentagem;cpu_ociosa_porcentagem;cpu_usuarios_porcentagem;cpu_sistema_porcentagem;cpu_loadavg;ram_porcentagem;ram_mb;ram_gb;ram_disp_porcentagem;ram_disp_mb;ram_disp_gb;ram_swap_porcentagem;ram_swap_mb;ram_swap_gb;disco_porcentagem;disco_mb;disco_gb;disco_livre_porcentagem;disco_livre_mb;disco_livre_gb;disco_throughput_mbs;disco_throughput_gbs
henry;16/10/2025 21:26;0.8;99.2;0.8;0.0;(0.01, 0.15, 0.21);41.7;10220.52;9.98;58.33;14308.09;13.97;12.8;196.0;0.19;54.8;250332.12;244.46;45.22;206659.88;201.82;0.01;0.0
henry;16/10/2025 21:26;2.3;97.7;1.6;0.8;(0.01, 0.14, 0.21);41.8;10253.61;10.01;58.2;14275.0;13.94;12.8;196.0;0.19;54.8;250332.3;244.47;45.22;206659.7;201.82;0.0;0.0
henry;16/10/2025 21:26;3.1;96.9;1.6;1.6;(0.01, 0.14, 0.21);41.8;10247.82;10.01;58.22;14280.79;13.95;12.8;196.0;0.19;54.8;250332.42;244.47;45.22;206659.58;201.82;0.07;0.0
henry;16/10/2025 21:27;3.1;96.9;1.6;1.6;(0.01, 0.14, 0.21);41.7;10226.54;9.99;58.31;14302.07;13.97;12.8;196.0;0.19;54.8;250332.6;244.47;45.22;206659.4;201.82;0.1;0.0
henry;16/10/2025 21:27;12.3;87.7;5.4;6.9;(0.01, 0.14, 0.2);41.8;10249.36;10.01;58.21;14279.26;13.94;12.8;196.0;0.19;54.8;250332.91;244.47;45.22;206659.09;201.82;0.0;0.0
henry;16/10/2025 21:27;3.1;96.9;1.5;1.5;(0.0, 0.13, 0.2);41.9;10271.23;10.03;58.13;14257.39;13.92;12.8;196.0;0.19;54.8;250333.02;244.47;45.22;206658.98;201.82;0.07;0.0
henry;16/10/2025 21:27;2.3;97.7;0.0;2.3;(0.0, 0.13, 0.2);41.8;10259.14;10.02;58.17;14269.47;13.94;12.8;196.0;0.19;54.8;250333.27;244.47;45.22;206658.73;201.82;0.0;0.0
henry;16/10/2025 21:27;1.6;98.4;0.8;0.8;(0.0, 0.13, 0.2);41.8;10250.2;10.01;58.21;14278.42;13.94;12.8;196.0;0.19;54.8;250333.44;244.47;45.22;206658.55;201.81;0.0;0.0
henry;16/10/2025 21:27;3.2;96.8;1.6;1.6;(0.0, 0.12, 0.2);41.7;10236.1;10.0;58.27;14292.52;13.96;12.8;196.0;0.19;54.8;250333.55;244.47;45.22;206658.44;201.81;0.0;0.0
henry;16/10/2025 21:27;4.6;95.4;3.1;1.5;(0.0, 0.12, 0.2);41.7;10232.79;9.99;58.28;14295.83;13.96;12.8;196.0;0.19;54.8;250333.73;244.47;45.22;206658.26;201.81;0.0;0.0
henry;16/10/2025 21:27;1.6;98.4;0.8;0.8;(0.0, 0.12, 0.2);41.7;10231.01;9.99;58.29;14297.6;13.96;12.8;196.0;0.19;54.8;250333.92;244.47;45.22;206658.07;201.81;0.01;0.0
henry;16/10/2025 21:27;5.6;94.4;2.4;3.2;(0.0, 0.12, 0.2);41.9;10273.02;10.03;58.12;14255.59;13.92;12.8;196.0;0.19;54.8;250334.04;244.47;45.22;206657.96;201.81;0.0;0.0
henry;16/10/2025 21:27;3.9;96.1;1.6;2.4;(0.0, 0.12, 0.19);41.9;10265.51;10.02;58.15;14263.11;13.93;12.8;196.0;0.19;54.8;250334.22;244.47;45.22;206657.77;201.81;0.35;0.0
henry;16/10/2025 21:28;3.9;96.1;1.6;1.6;(0.0, 0.11, 0.19);41.9;10268.27;10.03;58.14;14260.35;13.93;12.8;196.0;0.19;54.8;250334.4;244.47;45.22;206657.59;201.81;0.0;0.0
henry;16/10/2025 21:28;3.1;96.9;1.6;1.6;(0.0, 0.11, 0.19);41.8;10261.35;10.02;58.17;14267.26;13.93;12.8;196.0;0.19;54.8;250334.59;244.47;45.22;206657.41;201.81;0.0;0.0
henry;16/10/2025 21:28;0.8;99.2;0.8;0.0;(0.0, 0.11, 0.19);41.8;10263.94;10.02;58.16;14264.67;13.93;12.8;196.0;0.19;54.8;250334.77;244.47;45.22;206657.23;201.81;0.46;0.0
henry;16/10/2025 21:28;5.5;94.5;3.9;1.6;(0.0, 0.11, 0.19);41.8;10248.04;10.01;58.22;14280.58;13.95;12.8;196.0;0.19;54.8;250334.94;244.47;45.22;206657.05;201.81;0.08;0.0
henry;16/10/2025 21:28;1.6;98.4;0.8;0.8;(0.0, 0.1, 0.19);41.7;10236.61;10.0;58.27;14292.0;13.96;12.8;196.0;0.19;54.8;250335.12;244.47;45.22;206656.88;201.81;0.03;0.0
henry;16/10/2025 21:28;4.7;95.3;3.1;1.6;(0.0, 0.1, 0.19);41.7;10238.23;10.0;58.26;14290.39;13.96;12.8;196.0;0.19;54.8;250335.24;244.47;45.22;206656.75;201.81;0.0;0.0
henry;16/10/2025 21:28;0.8;99.2;0.0;0.8;(0.0, 0.1, 0.19);41.7;10235.04;10.0;58.27;14293.58;13.96;12.8;196.0;0.19;54.8;250335.42;244.47;45.22;206656.57;201.81;0.0;0.0
henry;16/10/2025 21:28;1.6;98.4;0.8;0.8;(0.0, 0.1, 0.18);41.7;10236.15;10.0;58.27;14292.46;13.96;12.8;196.0;0.19;54.8;250335.61;244.47;45.22;206656.39;201.81;0.0;0.0
henry;16/10/2025 21:28;2.3;97.7;1.6;0.8;(0.0, 0.1, 0.18);41.8;10262.38;10.02;58.16;14266.23;13.93;12.8;196.0;0.19;54.8;250335.73;244.47;45.22;206656.27;201.81;0.0;0.0
henry;16/10/2025 21:28;0.8;99.2;0.0;0.8;(0.0, 0.09, 0.18);41.8;10260.79;10.02;58.17;14267.83;13.93;12.8;196.0;0.19;54.8;250335.85;244.47;45.22;206656.15;201.81;0.37;0.0
henry;16/10/2025 21:29;4.7;95.3;3.1;1.6;(0.0, 0.09, 0.18);41.8;10261.23;10.02;58.17;14267.39;13.93;12.8;196.0;0.19;54.8;250336.03;244.47;45.22;206655.97;201.81;0.0;0.0
henry;16/10/2025 21:29;2.3;97.7;0.8;1.5;(0.0, 0.09, 0.18);41.8;10261.57;10.02;58.16;14267.05;13.93;12.8;196.0;0.19;54.8;250336.27;244.47;45.22;206655.72;201.81;0.03;0.0
henry;16/10/2025 21:29;1.6;98.4;0.8;0.8;(0.0, 0.09, 0.18);41.8;10262.1;10.02;58.16;14266.51;13.93;12.8;196.0;0.19;54.8;250336.39;244.47;45.22;206655.61;201.81;0.0;0.0
henry;16/10/2025 21:29;2.3;97.7;0.0;2.3;(0.0, 0.09, 0.18);41.8;10249.81;10.01;58.21;14278.8;13.94;12.8;196.0;0.19;54.8;250336.57;244.47;45.22;206655.43;201.81;0.0;0.0
henry;16/10/2025 21:29;4.7;95.3;2.3;2.3;(0.0, 0.08, 0.18);41.7;10239.55;10.0;58.25;14289.06;13.95;12.8;196.0;0.19;54.8;250336.75;244.47;45.22;206655.25;201.81;0.05;0.0
henry;16/10/2025 21:29;0.0;100.0;0.0;0.0;(0.0, 0.08, 0.17);41.8;10248.17;10.01;58.22;14280.44;13.95;12.8;196.0;0.19;54.8;250336.87;244.47;45.22;206655.13;201.81;0.3;0.0
henry;16/10/2025 21:29;10.2;89.8;1.6;8.6;(0.0, 0.08, 0.17);41.0;10057.31;9.82;59.0;14471.3;14.13;12.8;196.0;0.19;54.8;250337.38;244.47;45.22;206654.62;201.81;0.1;0.0
henry;16/10/2025 21:29;4.7;95.3;2.3;2.3;(0.0, 0.08, 0.17);40.9;10025.8;9.79;59.13;14502.81;14.16;12.8;196.0;0.19;54.8;250337.57;244.47;45.22;206654.43;201.81;0.02;0.0
henry;16/10/2025 21:29;2.4;97.6;0.0;2.4;(0.0, 0.08, 0.17);40.9;10038.0;9.8;59.08;14490.61;14.15;12.8;196.0;0.19;54.8;250337.69;244.47;45.22;206654.31;201.81;0.01;0.0
henry;16/10/2025 21:29;0.8;99.2;0.0;0.8;(0.0, 0.08, 0.17);41.2;10117.37;9.88;58.75;14411.25;14.07;12.8;196.0;0.19;54.8;250337.9;244.47;45.22;206654.09;201.81;0.28;0.0
henry;16/10/2025 21:30;12.5;87.5;7.0;5.5;(0.0, 0.08, 0.17);41.2;10110.33;9.87;58.78;14418.29;14.08;12.8;196.0;0.19;54.8;250338.1;244.47;45.22;206653.9;201.81;0.09;0.0
henry;16/10/2025 21:30;5.4;94.6;2.3;3.1;(3.2, 0.74, 0.39);41.2;10115.76;9.88;58.76;14412.86;14.08;12.8;196.0;0.19;54.8;250338.44;244.47;45.22;206653.56;201.81;0.59;0.0
henry;16/10/2025 21:30;7.8;92.2;3.1;4.7;(2.94, 0.72, 0.39);41.6;10196.94;9.96;58.43;14331.67;14.0;12.8;196.0;0.19;54.8;250340.03;244.47;45.22;206651.96;201.81;0.0;0.0
henry;16/10/2025 21:30;18.5;81.5;3.8;14.6;(2.71, 0.71, 0.38);41.5;10170.99;9.93;58.53;14357.62;14.02;12.8;196.0;0.19;54.8;250340.73;244.47;45.22;206651.27;201.81;0.02;0.0
henry;16/10/2025 21:30;0.0;100.0;0.0;0.0;(2.29, 0.69, 0.38);41.4;10152.34;9.91;58.61;14376.28;14.04;12.8;196.0;0.19;54.8;250340.72;244.47;45.22;206651.28;201.81;0.0;0.0
henry;16/10/2025 21:30;9.4;90.6;4.7;4.7;(2.11, 0.68, 0.38);41.4;10157.81;9.92;58.59;14370.8;14.03;12.8;196.0;0.19;54.8;250341.21;244.47;45.22;206650.79;201.81;77.5;0.08
henry;16/10/2025 21:30;12.5;87.5;7.0;5.5;(2.82, 0.85, 0.44);43.0;10542.88;10.3;57.02;13985.74;13.66;12.8;196.0;0.19;54.8;250342.31;244.47;45.22;206649.68;201.81;0.32;0.0
henry;16/10/2025 21:30;0.0;100.0;0.0;0.0;(2.59, 0.83, 0.43);41.6;10204.8;9.97;58.4;14323.82;13.99;12.8;196.0;0.19;54.8;250342.32;244.47;45.22;206649.67;201.81;0.0;0.0
henry;16/10/2025 21:30;19.1;80.9;3.1;15.3;(2.39, 0.82, 0.43);41.9;10265.9;10.03;58.15;14262.71;13.93;12.8;196.0;0.19;54.8;250342.56;244.48;45.22;206649.43;201.81;0.05;0.0
henry;16/10/2025 21:30;6.1;93.9;1.5;3.8;(2.02, 0.79, 0.43);41.8;10251.38;10.01;58.21;14277.24;13.94;12.8;196.0;0.19;54.8;250342.69;244.48;45.22;206649.31;201.81;0.0;0.0
henry;16/10/2025 21:31;8.6;91.4;7.0;1.6;(1.86, 0.78, 0.43);41.7;10216.58;9.98;58.35;14312.04;13.98;12.8;196.0;0.19;54.8;250342.93;244.48;45.22;206649.06;201.81;0.03;0.0
henry;16/10/2025 21:31;0.8;99.2;0.0;0.8;(1.71, 0.77, 0.42);41.5;10173.87;9.94;58.52;14354.75;14.02;12.8;196.0;0.19;54.8;250343.12;244.48;45.22;206648.88;201.81;0.0;0.0
henry;16/10/2025 21:31;1.5;98.5;0.8;0.8;(1.57, 0.75, 0.42);41.5;10176.46;9.94;58.51;14352.15;14.02;12.8;196.0;0.19;54.8;250343.23;244.48;45.22;206648.76;201.81;0.0;0.0
henry;16/10/2025 21:31;0.0;100.0;0.0;0.0;(1.45, 0.74, 0.42);41.4;10150.57;9.91;58.62;14378.05;14.04;12.8;196.0;0.19;54.8;250343.35;244.48;45.22;206648.65;201.81;0.01;0.0
henry;16/10/2025 21:31;0.8;99.2;0.8;0.0;(1.23, 0.72, 0.41);41.3;10137.7;9.9;58.67;14390.91;14.05;12.8;196.0;0.19;54.8;250343.53;244.48;45.22;206648.47;201.81;0.0;0.0
henry;16/10/2025 21:31;0.8;99.2;0.0;0.8;(1.13, 0.71, 0.41);41.3;10135.21;9.9;58.68;14393.4;14.06;12.8;196.0;0.19;54.8;250343.64;244.48;45.22;206648.36;201.81;0.0;0.0
henry;16/10/2025 21:31;0.8;99.2;0.8;0.0;(1.04, 0.69, 0.41);41.3;10124.77;9.89;58.72;14403.84;14.07;12.8;196.0;0.19;54.8;250343.82;244.48;45.22;206648.18;201.8;0.27;0.0
henry;16/10/2025 21:31;0.0;100.0;0.0;0.0;(0.95, 0.68, 0.41);41.3;10123.39;9.89;58.73;14405.22;14.07;12.8;196.0;0.19;54.8;250344.01;244.48;45.22;206647.99;201.8;0.0;0.0
henry;16/10/2025 21:31;0.8;99.2;0.0;0.8;(0.88, 0.67, 0.4);41.6;10208.44;9.97;58.38;14320.17;13.98;12.8;196.0;0.19;54.8;250344.12;244.48;45.22;206647.88;201.8;0.04;0.0
henry;16/10/2025 21:31;0.8;99.2;0.0;0.8;(0.74, 0.65, 0.4);41.6;10198.62;9.96;58.42;14329.99;13.99;12.8;196.0;0.19;54.8;250344.24;244.48;45.22;206647.76;201.8;0.51;0.0
henry;16/10/2025 21:32;1.6;98.4;0.0;1.6;(0.68, 0.64, 0.4);41.5;10184.47;9.95;58.48;14344.14;14.01;12.8;196.0;0.19;54.8;250344.55;244.48;45.22;206647.45;201.8;0.01;0.0
henry;16/10/2025 21:32;1.5;98.5;0.8;0.8;(0.63, 0.63, 0.4);41.5;10175.78;9.94;58.51;14352.84;14.02;12.8;196.0;0.19;54.8;250344.67;244.48;45.22;206647.33;201.8;0.25;0.0
henry;16/10/2025 21:32;5.5;94.5;2.3;3.1;(0.58, 0.62, 0.39);41.5;10174.47;9.94;58.52;14354.14;14.02;12.8;196.0;0.19;54.8;250344.84;244.48;45.22;206647.15;201.8;0.0;0.0
henry;16/10/2025 21:32;5.4;94.6;2.3;3.1;(0.53, 0.61, 0.39);41.4;10160.2;9.92;58.58;14368.41;14.03;12.8;196.0;0.19;54.8;250345.09;244.48;45.22;206646.91;201.8;0.0;0.0
henry;16/10/2025 21:32;19.2;80.8;14.6;4.6;(0.45, 0.59, 0.39);41.4;10148.27;9.91;58.63;14380.34;14.04;12.8;196.0;0.19;54.8;250345.2;244.48;45.22;206646.8;201.8;0.0;0.0
henry;16/10/2025 21:32;3.9;96.1;3.9;0.0;(0.41, 0.58, 0.38);41.4;10159.67;9.92;58.58;14368.94;14.03;12.8;196.0;0.19;54.8;250345.55;244.48;45.22;206646.44;201.8;0.07;0.0
henry;16/10/2025 21:32;18.0;82.0;17.2;0.8;(0.38, 0.57, 0.38);41.6;10201.97;9.96;58.41;14326.64;13.99;12.8;196.0;0.19;54.8;250345.74;244.48;45.22;206646.26;201.8;0.0;0.0
henry;16/10/2025 21:32;0.0;100.0;0.0;0.0;(0.35, 0.56, 0.38);41.6;10206.77;9.97;58.39;14321.84;13.99;12.8;196.0;0.19;54.8;250345.93;244.48;45.22;206646.07;201.8;0.0;0.0
henry;16/10/2025 21:32;0.8;99.2;0.0;0.8;(0.32, 0.55, 0.38);41.8;10244.26;10.0;58.24;14284.35;13.95;12.8;196.0;0.19;54.8;250346.04;244.48;45.22;206645.95;201.8;0.0;0.0
henry;16/10/2025 21:32;15.6;84.4;10.9;3.9;(0.27, 0.53, 0.37);42.0;10293.21;10.05;58.04;14235.4;13.9;12.8;196.0;0.19;54.8;250346.3;244.48;45.22;206645.7;201.8;1.43;0.0
henry;16/10/2025 21:33;2.3;97.7;1.6;0.8;(0.25, 0.52, 0.37);42.2;10350.5;10.11;57.8;14178.11;13.85;12.8;196.0;0.19;54.8;250346.98;244.48;45.22;206645.02;201.8;0.08;0.0
henry;16/10/2025 21:33;2.3;97.7;0.8;1.6;(0.23, 0.51, 0.37);42.2;10351.06;10.11;57.8;14177.55;13.85;12.8;196.0;0.19;54.8;250347.1;244.48;45.22;206644.9;201.8;0.0;0.0
henry;16/10/2025 21:33;3.1;96.9;0.8;1.5;(0.37, 0.54, 0.38);42.2;10350.69;10.11;57.8;14177.93;13.85;12.8;196.0;0.19;54.8;250347.28;244.48;45.22;206644.72;201.8;0.03;0.0
henry;16/10/2025 21:33;2.3;97.7;1.6;0.8;(0.34, 0.53, 0.38);42.1;10338.08;10.1;57.85;14190.53;13.86;12.8;196.0;0.19;54.8;250347.46;244.48;45.22;206644.54;201.8;0.0;0.0
henry;16/10/2025 21:33;1.6;98.4;0.8;0.8;(0.29, 0.51, 0.37);42.0;10308.93;10.07;57.97;14219.69;13.89;12.8;196.0;0.19;54.8;250347.57;244.48;45.22;206644.43;201.8;0.27;0.0
henry;16/10/2025 21:33;14.1;85.9;10.2;3.9;(0.27, 0.5, 0.37);41.9;10265.73;10.03;58.15;14262.88;13.93;12.8;196.0;0.19;54.8;250347.75;244.48;45.22;206644.25;201.8;0.0;0.0
henry;16/10/2025 21:33;3.1;96.9;3.1;0.0;(0.25, 0.5, 0.37);41.8;10263.92;10.02;58.16;14264.69;13.93;12.8;196.0;0.19;54.8;250347.93;244.48;45.22;206644.07;201.8;0.01;0.0
henry;16/10/2025 21:33;1.6;98.4;0.0;1.6;(0.23, 0.49, 0.37);41.9;10277.65;10.04;58.1;14250.96;13.92;12.8;196.0;0.19;54.8;250348.12;244.48;45.22;206643.88;201.8;0.01;0.0
henry;16/10/2025 21:33;0.8;99.2;0.0;0.8;(1.09, 0.66, 0.43);42.0;10305.71;10.06;57.98;14222.9;13.89;12.8;196.0;0.19;54.8;250348.23;244.48;45.22;206643.77;201.8;0.01;0.0
henry;16/10/2025 21:33;1.6;98.4;0.8;0.8;(0.92, 0.64, 0.42);42.0;10303.61;10.06;57.99;14225.0;13.89;12.8;196.0;0.19;54.8;250348.48;244.48;45.22;206643.51;201.8;0.1;0.0
henry;16/10/2025 21:34;1.5;98.5;0.0;1.5;(0.85, 0.63, 0.42);42.0;10301.82;10.06;58.0;14226.79;13.89;12.8;196.0;0.19;54.8;250348.54;244.48;45.22;206643.46;201.8;0.01;0.0
henry;16/10/2025 21:34;1.6;98.4;0.0;1.6;(0.78, 0.62, 0.42);42.0;10298.55;10.06;58.01;14230.07;13.9;12.8;196.0;0.19;54.8;250348.79;244.48;45.22;206643.21;201.8;0.23;0.0
henry;16/10/2025 21:34;2.3;97.7;0.8;1.5;(0.72, 0.61, 0.41);42.0;10298.05;10.06;58.02;14230.56;13.9;12.8;196.0;0.19;54.8;250348.96;244.48;45.22;206643.03;201.8;0.0;0.0
henry;16/10/2025 21:34;3.1;96.9;1.6;1.6;(0.82, 0.63, 0.42);41.9;10286.88;10.05;58.06;14241.74;13.91;12.8;196.0;0.19;54.8;250349.08;244.48;45.22;206642.92;201.8;0.0;0.0
henry;16/10/2025 21:34;3.9;96.1;0.8;3.1;(0.69, 0.61, 0.42);41.9;10277.11;10.04;58.1;14251.5;13.92;12.8;196.0;0.19;54.8;250349.37;244.48;45.22;206642.62;201.8;0.06;0.0
henry;16/10/2025 21:34;2.4;97.6;0.0;2.4;(0.64, 0.6, 0.42);42.0;10291.66;10.05;58.04;14236.95;13.9;12.8;196.0;0.19;54.8;250349.56;244.48;45.22;206642.43;201.8;0.05;0.0
henry;16/10/2025 21:34;0.8;99.2;0.0;0.8;(0.59, 0.59, 0.41);42.1;10328.65;10.09;57.89;14199.96;13.87;12.8;196.0;0.19;54.8;250349.68;244.48;45.22;206642.32;201.8;0.03;0.0
henry;16/10/2025 21:34;1.6;98.4;0.8;0.8;(0.62, 0.6, 0.42);42.1;10320.02;10.08;57.93;14208.6;13.88;12.8;196.0;0.19;54.8;250349.93;244.48;45.22;206642.07;201.8;0.0;0.0
henry;16/10/2025 21:34;1.6;98.4;0.8;0.8;(2.01, 0.88, 0.51);42.1;10332.36;10.09;57.88;14196.26;13.86;12.8;196.0;0.19;54.8;250350.11;244.48;45.22;206641.88;201.8;0.42;0.0
henry;16/10/2025 21:34;3.9;96.1;3.1;0.8;(1.7, 0.86, 0.51);42.1;10327.61;10.09;57.9;14201.0;13.87;12.8;196.0;0.19;54.8;250350.3;244.48;45.22;206641.7;201.8;0.16;0.0
henry;16/10/2025 21:35;8.5;91.5;4.7;3.1;(1.57, 0.84, 0.51);42.1;10332.91;10.09;57.87;14195.71;13.86;12.8;196.0;0.19;54.8;250350.41;244.48;45.22;206641.58;201.8;0.34;0.0
henry;16/10/2025 21:35;13.3;86.7;5.5;7.8;(1.44, 0.83, 0.5);41.6;10210.71;9.97;58.37;14317.9;13.98;20.7;317.75;0.31;54.8;250350.6;244.48;45.22;206641.4;201.8;0.02;0.0
henry;16/10/2025 21:35;2.3;97.7;0.0;1.6;(1.32, 0.81, 0.5);41.6;10207.61;9.97;58.38;14321.0;13.99;20.7;317.75;0.31;54.8;250350.84;244.48;45.22;206641.16;201.8;0.0;0.0
henry;16/10/2025 21:35;1.5;98.5;0.0;1.5;(2.34, 1.03, 0.57);41.5;10181.28;9.94;58.49;14347.34;14.01;20.7;317.75;0.31;54.8;250350.95;244.48;45.22;206641.04;201.8;0.0;0.0
henry;16/10/2025 21:35;1.6;98.4;0.8;0.8;(1.98, 1.0, 0.57);41.4;10156.27;9.92;58.59;14372.34;14.04;20.7;317.75;0.31;54.8;250351.13;244.48;45.22;206640.87;201.8;0.35;0.0
henry;16/10/2025 21:35;2.3;97.7;0.8;1.5;(1.82, 0.98, 0.57);41.4;10153.09;9.92;58.61;14375.52;14.04;20.7;317.75;0.31;54.8;250351.31;244.48;45.22;206640.69;201.8;0.01;0.0
henry;16/10/2025 21:35;0.8;99.2;0.0;0.8;(1.68, 0.97, 0.56);41.2;10102.84;9.87;58.81;14425.77;14.09;20.7;317.75;0.31;54.8;250351.43;244.48;45.22;206640.57;201.8;0.0;0.0
henry;16/10/2025 21:35;2.3;97.7;0.8;1.6;(1.54, 0.95, 0.56);41.2;10100.72;9.86;58.82;14427.89;14.09;20.7;317.75;0.31;54.8;250351.62;244.48;45.22;206640.38;201.8;0.0;0.0
henry;16/10/2025 21:35;0.8;99.2;0.8;0.0;(1.3, 0.92, 0.55);41.3;10134.36;9.9;58.68;14394.26;14.06;20.7;317.75;0.31;54.8;250351.93;244.48;45.22;206640.07;201.8;0.06;0.0
henry;16/10/2025 21:35;1.6;98.4;0.8;0.8;(1.2, 0.9, 0.55);41.3;10130.14;9.89;58.7;14398.47;14.06;20.7;317.75;0.31;54.8;250352.11;244.48;45.22;206639.88;201.8;0.17;0.0
henry;16/10/2025 21:36;3.1;96.9;2.3;0.8;(1.1, 0.89, 0.55);41.3;10133.53;9.9;58.69;14395.09;14.06;20.7;317.75;0.31;54.8;250352.23;244.48;45.22;206639.77;201.8;0.0;0.0
henry;16/10/2025 21:36;9.2;90.8;7.6;1.5;(1.02, 0.87, 0.54);41.4;10146.45;9.91;58.63;14382.17;14.05;20.7;317.75;0.31;54.8;250352.4;244.48;45.22;206639.59;201.8;0.15;0.0
henry;16/10/2025 21:36;3.9;96.1;3.1;0.8;(0.94, 0.86, 0.54);41.3;10129.97;9.89;58.7;14398.64;14.06;20.7;317.75;0.31;54.8;250352.67;244.49;45.22;206639.33;201.8;0.0;0.0
henry;16/10/2025 21:36;7.0;93.0;3.9;3.1;(0.79, 0.83, 0.53);41.3;10119.91;9.88;58.74;14408.7;14.07;20.7;317.75;0.31;54.8;250353.2;244.49;45.22;206638.79;201.8;0.11;0.0
henry;16/10/2025 21:36;18.0;82.0;13.3;4.7;(0.73, 0.82, 0.53);41.2;10113.68;9.88;58.77;14414.93;14.08;20.7;317.75;0.31;54.8;250353.38;244.49;45.22;206638.61;201.8;3.73;0.0
henry;16/10/2025 21:36;6.3;93.7;0.8;5.5;(0.67, 0.8, 0.53);41.3;10124.08;9.89;58.73;14404.53;14.07;20.7;317.75;0.31;54.8;250353.62;244.49;45.22;206638.38;201.8;0.0;0.0
henry;16/10/2025 21:36;5.4;94.6;4.7;0.8;(0.62, 0.79, 0.53);41.2;10114.84;9.88;58.76;14413.77;14.08;20.7;317.75;0.31;54.8;250353.8;244.49;45.22;206638.19;201.8;0.05;0.0
henry;16/10/2025 21:36;13.1;86.9;11.5;1.5;(0.57, 0.78, 0.52);41.7;10227.91;9.99;58.3;14300.7;13.97;20.7;317.75;0.31;54.8;250354.18;244.49;45.22;206637.81;201.79;0.0;0.0
henry;16/10/2025 21:36;3.1;96.9;2.3;0.8;(0.48, 0.75, 0.52);42.0;10312.85;10.07;57.96;14215.76;13.88;20.7;317.75;0.31;54.8;250354.61;244.49;45.22;206637.39;201.79;0.73;0.0
henry;16/10/2025 21:36;27.6;72.4;14.2;9.0;(0.44, 0.74, 0.51);42.0;10302.33;10.06;58.0;14226.29;13.89;20.7;317.75;0.31;54.8;250354.48;244.49;45.22;206637.51;201.79;0.02;0.0
henry;16/10/2025 21:37;0.8;99.2;0.8;0.0;(0.41, 0.73, 0.51);42.0;10312.66;10.07;57.96;14215.95;13.88;20.7;317.75;0.31;54.8;250354.66;244.49;45.22;206637.33;201.79;0.14;0.0
henry;16/10/2025 21:37;4.7;95.3;3.9;0.8;(0.37, 0.72, 0.51);42.1;10317.56;10.08;57.94;14211.05;13.88;20.7;317.75;0.31;54.8;250354.91;244.49;45.22;206637.09;201.79;0.0;0.0
henry;16/10/2025 21:37;33.3;66.7;12.3;21.0;(0.34, 0.7, 0.51);42.4;10397.96;10.15;57.61;14130.66;13.8;20.7;317.75;0.31;54.8;250355.54;244.49;45.22;206636.46;201.79;0.29;0.0
henry;16/10/2025 21:37;10.9;89.1;4.7;6.2;(0.45, 0.71, 0.51);42.4;10401.21;10.16;57.6;14127.4;13.8;20.7;317.75;0.31;54.8;250355.72;244.49;45.22;206636.28;201.79;0.16;0.0
henry;16/10/2025 21:37;3.1;96.9;0.8;2.3;(0.42, 0.7, 0.51);42.6;10458.25;10.21;57.36;14070.36;13.74;20.7;317.75;0.31;54.8;250355.9;244.49;45.22;206636.09;201.79;0.0;0.0
henry;16/10/2025 21:37;0.8;99.2;0.0;0.8;(0.38, 0.69, 0.51);42.5;10436.46;10.19;57.45;14092.15;13.76;20.7;317.75;0.31;54.8;250356.02;244.49;45.22;206635.98;201.79;0.01;0.0
henry;16/10/2025 21:37;16.3;83.7;16.3;0.0;(0.35, 0.68, 0.5);42.5;10422.8;10.18;57.51;14105.82;13.78;20.7;317.75;0.31;54.8;250356.13;244.49;45.22;206635.87;201.79;0.0;0.0
henry;16/10/2025 21:37;0.0;100.0;0.0;0.0;(0.8, 0.77, 0.53);42.4;10401.25;10.16;57.6;14127.36;13.8;20.7;317.75;0.31;54.8;250356.45;244.49;45.22;206635.55;201.79;0.59;0.0
henry;16/10/2025 21:37;14.8;85.2;12.5;1.6;(0.68, 0.74, 0.53);42.5;10424.09;10.18;57.5;14104.52;13.77;20.7;317.75;0.31;54.8;250356.62;244.49;45.22;206635.37;201.79;0.0;0.0
henry;16/10/2025 21:37;4.7;95.3;3.9;0.8;(0.63, 0.73, 0.52);42.4;10408.45;10.16;57.57;14120.16;13.79;20.7;317.75;0.31;54.8;250356.74;244.49;45.22;206635.25;201.79;0.0;0.0
henry;16/10/2025 21:38;2.3;97.7;0.8;0.8;(0.58, 0.72, 0.52);42.4;10395.33;10.15;57.62;14133.29;13.8;20.7;317.75;0.31;54.8;250356.92;244.49;45.22;206635.07;201.79;0.0;0.0
henry;16/10/2025 21:38;9.3;90.7;7.0;2.3;(0.53, 0.71, 0.52);42.4;10401.18;10.16;57.6;14127.43;13.8;20.7;317.75;0.31;54.8;250357.17;244.49;45.22;206634.83;201.79;0.0;0.0
henry;16/10/2025 21:38;7.9;92.1;7.1;0.8;(0.49, 0.69, 0.52);42.4;10402.61;10.16;57.59;14126.0;13.79;20.7;317.75;0.31;54.8;250357.28;244.49;45.22;206634.71;201.79;0.49;0.0
henry;16/10/2025 21:38;10.9;89.1;10.9;0.0;(0.41, 0.67, 0.51);42.4;10392.91;10.15;57.63;14135.71;13.8;20.7;317.75;0.31;54.8;250357.46;244.49;45.22;206634.54;201.79;0.0;0.0
